moment,data,model,diff,W_diag,wdiff2
std(Y_1),0.028345145414833572,0.02856162750716256,-0.00021648209232898868,39.196080391960805,1.836904564469715e-6
std(Y_2),0.04020199541926607,0.040843007630856056,-0.000641012211589985,157.78422157784223,6.483300892240868e-5
std(Y_3),0.017283352572706294,0.021845839323764677,-0.004562486751058383,95.39046095390461,0.0019856750552263223
std(Y_4),0.05373397707231422,0.048025471050780456,0.005708506021533763,27.897210278972103,0.0009090875350875451
std(Y_5),0.028890735191104227,0.04397763650024345,-0.015086901309139224,64.49355064493552,0.014679673159389157
std(Y_6),0.03136053143561935,0.03637161565998407,-0.00501108422436472,126.58734126587342,0.0031787303090945952
std(Y_7),0.02701633898986303,0.028334476714360124,-0.0013181377244970947,83.09169083091692,0.0001443707376739243
std(Y_8),0.027782764320644783,0.03880356554720537,-0.011020801226560586,39.09609039096091,0.004748535279778573
std(Y_9),0.008104667024186052,0.026801006739405355,-0.018696339715219303,85.49145085491452,0.029883803272531557
std(Y_10),0.02545527790869288,0.03082137671436073,-0.005366098805667852,97.49025097490252,0.00280723337490103
std(Y_11),0.03661309498421405,0.02218987722233141,0.014423217761882639,132.68673132686732,0.027602715975909752
std(Y_12),0.008209067676722047,0.0011570305287414862,0.007052037147980561,50.79492050794921,0.002526093769797109
std(PH_1),0.11700676004649013,0.036829785432154816,0.08017697461433532,39.196080391960805,0.2519660159240722
std(PH_2),0.13167729769437686,0.146172438059997,-0.014495140365620135,157.78422157784223,0.03315189987777519
std(PH_3),0.050086995917430564,0.019448363340225226,0.030638632577205338,95.39046095390461,0.08954548736283799
std(PH_4),0.09363146193513253,0.048391417418634876,0.04524004451649765,27.897210278972103,0.05709614980216561
std(PH_5),0.008848832373071639,0.020967889736761232,-0.012119057363689593,64.49355064493552,0.009472267837509983
std(PH_6),0.02725461455721624,0.02695085642041331,0.0003037581368029278,126.58734126587342,1.1680088109515704e-5
std(PH_7),0.03776535792528393,0.017565916339922594,0.020199441585361338,83.09169083091692,0.03390285900805051
std(PH_8),0.05673710394432723,0.025793158326519804,0.030943945617807427,39.09609039096091,0.03743559226332857
std(PH_9),0.018935117557210043,0.014179175816435186,0.004755941740774858,85.49145085491452,0.0019337295745031618
std(PH_10),0.015683909639453642,0.027771949070432626,-0.012088039430978983,97.49025097490252,0.014245343450932924
std(PH_11),0.026780605293231095,0.016529052390441293,0.010251552902789802,132.68673132686732,0.013944624046706556
std(PH_12),0.014597854455920363,0.011169910403740246,0.0034279440521801166,50.79492050794921,0.0005968809734864049
std(L_1),0.025215348716401673,0.018783042594419586,0.006432306121982086,0.0,0.0
std(L_2),0.014639932184480585,0.04234477693576187,-0.027704844751281286,0.0,0.0
std(L_3),0.015173648057538795,0.01319381501929767,0.001979833038241124,0.0,0.0
std(L_4),0.017010230287348153,0.034654555112510796,-0.017644324825162643,0.0,0.0
std(L_5),0.029131515374445645,0.02862967687146183,0.0005018385029838153,0.0,0.0
std(L_6),0.018884581712699723,0.016459007293179295,0.0024255744195204286,0.0,0.0
std(L_7),0.014279339751893593,0.018781707009791575,-0.004502367257897983,0.0,0.0
std(L_8),0.012286204371456708,0.02821612945537612,-0.01592992508391941,0.0,0.0
std(L_9),0.018620746655727674,0.024089010761749814,-0.0054682641060221394,0.0,0.0
std(L_10),0.01647871562808028,0.02821727144928413,-0.01173855582120385,0.0,0.0
std(L_11),0.009246236232916035,0.023599926585495028,-0.014353690352578993,0.0,0.0
std(L_12),0.02783827138656764,0.007609419282033465,0.020228852104534175,0.0,0.0
std(GDP),0.0148127156930972,0.02145806646695169,-0.00664535077385449,4557.541431118211,0.20126416020788288
std(pi),0.0135107253544962,0.007621188244280004,0.005889537110216195,5478.260357423395,0.19002248523331416
"corr(GDP,pi)",-0.3590224746741133,-0.35543462965326167,-0.003587845020851632,3.0,3.861789568094955e-5
std(TB/GDP),0.0335056147765148,0.020278464759068558,0.013227150017446242,890.7684328069079,0.15584661593074312
std(Q),0.0428887557486077,0.042088016707714185,0.0008007390408935125,543.642130661815,0.0003485740985763972
autocorr(Q),0.7167583941628564,0.4201406002408301,0.29661779392202625,2.0,0.17596423134233927
"corr(GDP,Q)",0.0289037003942152,-0.041593659976739285,0.07049736037095448,1.0,0.004969877819272224
rank corr: output (model vs data),1.0,0.6853146853146853,0.3146853146853147,0.0,0.0
rank corr: prices (model vs data),1.0,0.6573426573426573,0.3426573426573427,0.0,0.0
rank corr: labor  (model vs data),1.0,-0.13986013986013987,1.1398601398601398,0.0,0.0
"corr(Y_1,PH_1)",-0.2515475307484355,-0.5647704174413791,0.3132228866929436,3.0,0.2943257302447818
"corr(Y_2,PH_2)",-0.16331741328650493,-0.11470895345728395,-0.048608459829220976,3.0,0.007088347100906969
"corr(Y_3,PH_3)",-0.254050006484288,-0.47004982364111725,0.21599981715682925,3.0,0.139967763035351
"corr(Y_4,PH_4)",0.028937486301534178,-0.3261991068069714,0.3551365931085056,3.0,0.3783659992941488
"corr(Y_5,PH_5)",0.07993160013969375,-0.21693191621920804,0.2968635163589018,3.0,0.26438384203491583
"corr(Y_6,PH_6)",-0.3665991207351419,-0.5298836933072683,0.16328457257212636,3.0,0.079985554920186
"corr(Y_7,PH_7)",0.1022857616220652,-0.160272894857014,0.26255865647907917,3.0,0.20681114427629732
"corr(Y_8,PH_8)",-0.46083741921001237,-0.18754485891606582,-0.27329256029394655,3.0,0.22406647053606124
"corr(Y_9,PH_9)",-0.3997245410253328,0.26727529639601666,-0.6669998374213495,3.0,1.33466634936032
"corr(Y_10,PH_10)",-0.536777293059107,-0.16762609096727646,-0.3691512020918306,3.0,0.4088178300175307
"corr(Y_11,PH_11)",-0.7112661088012642,-0.2128238520203455,-0.4984422567809187,3.0,0.7453340500345659
"corr(Y_12,PH_12)",0.03903402880364255,-0.24191800639650943,0.280952035200152,3.0,0.23680213824932234
"corr(N,GDP)",0.6659530668873902,0.5392101962996816,0.1267428705877086,2.0,0.032127510489625304
"corr(N,GDP/N)",-0.3272611556634201,-0.038352372148611306,-0.2889087835148088,2.0,0.16693657038401333
std(omG) goods expenditure share,0.01718399863771128,0.009174730717037265,0.008009267920674013,3386.5035937881166,0.2172386944306885
std(pi_g - pi_s),0.015400636759211923,0.022974344956493052,-0.007573708197281129,4216.2139868744325,0.24184648600854428
"corr(pi_g - pi_s, om_g)",0.3758000436442269,0.06923012502184724,0.3065699186223797,3.0,0.2819553450123975
autocorr(GDP),0.73082110396799,0.3917523184069598,0.33906878556103026,2.0,0.22993528268366384
autocorr(pi),0.0976867153195819,-0.0674900112974306,0.1651767266170125,2.0,0.05456670203182257
autocorr(Y_1),0.10687011887112151,0.497160705210716,-0.39029058633959446,1.0,0.15232674178530445
autocorr(Y_2),0.361685373171192,0.43088998208707474,-0.06920460891588276,1.0,0.004789277895200279
autocorr(Y_3),0.5938307693600892,0.509823489841407,0.08400727951868214,1.0,0.007057223012129992
autocorr(Y_4),0.20959379462458555,0.3160460687201247,-0.10645227409553915,1.0,0.011332086660111795
autocorr(Y_5),0.6305041342029053,0.28095800849599084,0.34954612570691446,1.0,0.12218249399671405
autocorr(Y_6),0.6595565270498673,0.433414125133904,0.22614240191596335,1.0,0.051140385944321104
autocorr(Y_7),0.31064868607674534,0.3098314271854739,0.0008172588912714329,1.0,6.679120953622119e-7
autocorr(Y_8),0.8943442822082346,0.2879611650716223,0.6063831171366123,1.0,0.36770048474831446
autocorr(Y_9),0.5934152228969876,0.28054034120941396,0.3128748816875736,1.0,0.09789069159101318
autocorr(Y_10),0.8222255199489485,0.2918221874114195,0.530403332537529,1.0,0.2813276951669166
autocorr(Y_11),0.5319305891775714,0.339180511722177,0.1927500774553944,1.0,0.03715259235906054
autocorr(Y_12),0.7344837364257952,0.30411395087408755,0.4303697855517077,1.0,0.18521815231582286
"rbar: avg pairwise corr(Y_i,Y_j)",0.2209608413674883,0.44750319335760214,-0.22654235199011383,3.0,0.1539643117356379
std(L) goods (wtd avg),0.019145412450846465,0.025284129737079483,-0.006138717286233018,2728.1644557538543,0.10280773990851447
std(L) services (wtd avg),0.015411306554937347,0.022394894471470278,-0.006983587916532931,4210.377937989003,0.20534223801601112
std(C)/std(GDP),1.344918915226074,1.336191792411515,0.008727122814559118,0.5528506145899844,4.2106580367002964e-5
std(I)/std(GDP),1.986036015370156,1.8821135134369669,0.10392250193318908,0.2535279006752275,0.002738072528564775
"corr(C,GDP)",0.8256946353623745,0.8981118904257812,-0.07241725506340668,3.0,0.0157327764927555
"corr(I,GDP)",0.7629626854275847,0.6525316066868175,0.11043107874076719,3.0,0.03658506945554857
